Crash ID,State,Date,Day,Month,Year,Dayweek,Time,Hour,Min,Crash Type,Number of Fatalities,"Bus Involvement","Rigid Truck Involvement","Articulated Truck Involvement ",Speed Limit
2200903100047,VIC,10-Mar-2009,10,3,2009,Tuesday,22:35,22,35,Pedestrian,1,No,No,Yes,50
5200903100034,WA,10-Mar-2009,10,3,2009,Tuesday,10:53,10,53,Multiple vehicle,1,No,Yes,No,70
2200903110048,VIC,11-Mar-2009,11,3,2009,Wednesday,06:00,06,00,Multiple vehicle,1,No,No,No,60
3200903110055,QLD,11-Mar-2009,11,3,2009,Wednesday,04:00,04,00,Multiple vehicle,1,No,No,No,100
5200903110035,WA,11-Mar-2009,11,3,2009,Wednesday,16:52,16,52,Multiple vehicle,1,No,No,No,70
2200903120049,VIC,12-Mar-2009,12,3,2009,Thursday,00:30,00,30,Pedestrian,1,No,No,No,50
2200903120050,VIC,12-Mar-2009,12,3,2009,Thursday,12:30,12,30,Multiple vehicle,1,Yes,No,No,80
2200903120051,VIC,12-Mar-2009,12,3,2009,Thursday,18:40,18,40,Multiple vehicle,2,No,No,No,100
3200903120056,QLD,12-Mar-2009,12,3,2009,Thursday,19:00,19,00,Multiple vehicle,1,No,No,No,80
3200903130057,QLD,13-Mar-2009,13,3,2009,Friday,03:00,03,00,Single vehicle ,2,No,No,No,80
3200903130058,QLD,13-Mar-2009,13,3,2009,Friday,22:00,22,00,Pedestrian,1,No,No,No,60
5200903130036,WA,13-Mar-2009,13,3,2009,Friday,21:00,21,00,Single vehicle ,1,No,No,No,50
1200903140069,NSW,14-Mar-2009,14,3,2009,Saturday,05:40,05,40,Multiple vehicle,1,No,No,No,100
2200903140052,VIC,14-Mar-2009,14,3,2009,Saturday,10:34,10,34,Multiple vehicle,1,No,Yes,No,100
3200903140059,QLD,14-Mar-2009,14,3,2009,Saturday,01:00,01,00,Pedestrian,1,No,No,No,50
4200903140020,SA,14-Mar-2009,14,3,2009,Saturday,02:00,02,00,Single vehicle ,1,No,No,No,110
4200903140021,SA,14-Mar-2009,14,3,2009,Saturday,16:58,16,58,Single vehicle ,1,No,No,No,110
5200903140037,WA,14-Mar-2009,14,3,2009,Saturday,00:20,00,20,Single vehicle ,1,No,No,No,50
7200903140003,NT,14-Mar-2009,14,3,2009,Saturday,14:19,14,19,Single vehicle ,1,No,No,No,100
1200903150070,NSW,15-Mar-2009,15,3,2009,Sunday,09:20,09,20,Multiple vehicle,1,No,No,No,100
1200903150071,NSW,15-Mar-2009,15,3,2009,Sunday,21:37,21,37,Single vehicle ,1,No,No,No,100
3200903150060,QLD,15-Mar-2009,15,3,2009,Sunday,01:00,01,00,Single vehicle ,1,No,No,No,10
3200903150061,QLD,15-Mar-2009,15,3,2009,Sunday,04:00,04,00,Multiple vehicle,1,No,No,No,70
3200903150062,QLD,15-Mar-2009,15,3,2009,Sunday,15:00,15,00,Multiple vehicle,1,No,No,No,80
5200903150038,WA,15-Mar-2009,15,3,2009,Sunday,08:00,08,00,Single vehicle ,1,No,No,No,90
3200903160063,QLD,16-Mar-2009,16,3,2009,Monday,07:00,07,00,Single vehicle ,1,No,Yes,No,60
5200903160039,WA,16-Mar-2009,16,3,2009,Monday,13:34,13,34,Multiple vehicle,1,No,No,No,70
8200903160001,ACT,16-Mar-2009,16,3,2009,Monday,15:30,15,30,Single vehicle ,1,No,No,Yes,80
1200903170072,NSW,17-Mar-2009,17,3,2009,Tuesday,00:34,00,34,Single vehicle ,1,No,No,Yes,100
1200903170073,NSW,17-Mar-2009,17,3,2009,Tuesday,12:30,12,30,Multiple vehicle,1,No,No,No,80
1200903180074,NSW,18-Mar-2009,18,3,2009,Wednesday,01:30,01,30,Single vehicle ,1,No,No,No,50
2200903180053,VIC,18-Mar-2009,18,3,2009,Wednesday,00:10,00,10,Single vehicle ,1,No,No,No,70
5200903180040,WA,18-Mar-2009,18,3,2009,Wednesday,07:45,07,45,Single vehicle ,1,No,No,No,110
6200903180016,TAS,18-Mar-2009,18,3,2009,Wednesday,12:05,12,05,Multiple vehicle,1,No,No,Yes,100
1200903190075,NSW,19-Mar-2009,19,3,2009,Thursday,18:30,18,30,Multiple vehicle,1,No,No,No,60
5200903190041,WA,19-Mar-2009,19,3,2009,Thursday,19:15,19,15,Single vehicle ,1,No,No,No,60
7200903190004,NT,19-Mar-2009,19,3,2009,Thursday,18:55,18,55,Multiple vehicle,1,No,No,No,90
1200903200076,NSW,20-Mar-2009,20,3,2009,Friday,05:50,05,50,Multiple vehicle,2,No,No,No,100
2200903200054,VIC,20-Mar-2009,20,3,2009,Friday,20:25,20,25,Multiple vehicle,1,No,No,No,80
3200903200064,QLD,20-Mar-2009,20,3,2009,Friday,15:00,15,00,Multiple vehicle,2,No,No,No,100
5200903200042,WA,20-Mar-2009,20,3,2009,Friday,20:15,20,15,Single vehicle ,1,No,No,No,50
6200903200017,TAS,20-Mar-2009,20,3,2009,Friday,12:54,12,54,Pedestrian,1,No,No,Yes,70
1200903210077,NSW,21-Mar-2009,21,3,2009,Saturday,13:42,13,42,Single vehicle ,1,No,No,No,50
3200903210065,QLD,21-Mar-2009,21,3,2009,Saturday,14:00,14,00,Multiple vehicle,1,No,No,No,80
1200903220078,NSW,22-Mar-2009,22,3,2009,Sunday,06:24,06,24,Single vehicle ,1,No,No,No,100
2200903220055,VIC,22-Mar-2009,22,3,2009,Sunday,04:15,04,15,Single vehicle ,1,No,No,No,100
2200903220056,VIC,22-Mar-2009,22,3,2009,Sunday,10:30,10,30,Single vehicle ,1,No,No,No,100
3200903220066,QLD,22-Mar-2009,22,3,2009,Sunday,00:00,00,00,Pedestrian,1,No,No,No,50
3200903220067,QLD,22-Mar-2009,22,3,2009,Sunday,04:00,04,00,Single vehicle ,1,No,No,No,100
3200903220068,QLD,22-Mar-2009,22,3,2009,Sunday,03:00,03,00,Multiple vehicle,1,No,No,Yes,100
4200903220022,SA,22-Mar-2009,22,3,2009,Sunday,11:47,11,47,Single vehicle ,1,No,No,No,80
5200903220043,WA,22-Mar-2009,22,3,2009,Sunday,01:55,01,55,Pedestrian,1,No,No,No,70
6200903220018,TAS,22-Mar-2009,22,3,2009,Sunday,13:30,13,30,Single vehicle ,1,No,No,No,100
2200903230057,VIC,23-Mar-2009,23,3,2009,Monday,12:00,12,00,Multiple vehicle,2,No,Yes,No,100
3200903230069,QLD,23-Mar-2009,23,3,2009,Monday,17:00,17,00,Multiple vehicle,1,No,No,Yes,80
4200903230023,SA,23-Mar-2009,23,3,2009,Monday,06:20,06,20,Multiple vehicle,1,No,No,Yes,110
1200903240079,NSW,24-Mar-2009,24,3,2009,Tuesday,05:20,05,20,Single vehicle ,1,No,No,No,80
1200903240080,NSW,24-Mar-2009,24,3,2009,Tuesday,23:00,23,00,Single vehicle ,1,No,No,No,60
3200903240070,QLD,24-Mar-2009,24,3,2009,Tuesday,00:00,00,00,Single vehicle ,1,No,No,No,60
4200903240024,SA,24-Mar-2009,24,3,2009,Tuesday,04:30,04,30,Single vehicle ,1,No,No,No,100
5200903240044,WA,24-Mar-2009,24,3,2009,Tuesday,07:08,07,08,Pedestrian,1,No,No,No,80
1200903250081,NSW,25-Mar-2009,25,3,2009,Wednesday,04:40,04,40,Single vehicle ,1,No,No,No,80
1200903250082,NSW,25-Mar-2009,25,3,2009,Wednesday,14:10,14,10,Single vehicle ,1,No,No,No,100
2200903250058,VIC,25-Mar-2009,25,3,2009,Wednesday,22:14,22,14,Pedestrian,1,No,No,No,50
2200903250059,VIC,25-Mar-2009,25,3,2009,Wednesday,08:00,08,00,Multiple vehicle,2,No,No,No,100
3200903250071,QLD,25-Mar-2009,25,3,2009,Wednesday,23:00,23,00,Single vehicle ,1,No,No,No,80
4200903250025,SA,25-Mar-2009,25,3,2009,Wednesday,02:08,02,08,Single vehicle ,2,No,No,No,60
5200903250045,WA,25-Mar-2009,25,3,2009,Wednesday,21:35,21,35,Single vehicle ,1,No,No,No,110
6200903250019,TAS,25-Mar-2009,25,3,2009,Wednesday,13:40,13,40,Single vehicle ,1,No,No,No,100
1200903260083,NSW,26-Mar-2009,26,3,2009,Thursday,18:00,18,00,Single vehicle ,1,No,No,No,100
3200903260072,QLD,26-Mar-2009,26,3,2009,Thursday,07:00,07,00,Multiple vehicle,1,No,No,No,80
5200903260046,WA,26-Mar-2009,26,3,2009,Thursday,17:30,17,30,Pedestrian,1,No,No,No,50
3200903270073,QLD,27-Mar-2009,27,3,2009,Friday,00:00,00,00,Single vehicle ,1,No,No,No,60
3200903270074,QLD,27-Mar-2009,27,3,2009,Friday,12:00,12,00,Pedestrian,1,No,No,No,70
1200903280084,NSW,28-Mar-2009,28,3,2009,Saturday,16:25,16,25,Multiple vehicle,2,No,No,No,100
1200903280085,NSW,28-Mar-2009,28,3,2009,Saturday,16:00,16,00,Multiple vehicle,1,No,No,No,100
1200903280086,NSW,28-Mar-2009,28,3,2009,Saturday,02:30,02,30,Single vehicle ,1,No,No,No,100
2200903280060,VIC,28-Mar-2009,28,3,2009,Saturday,09:00,09,00,Single vehicle ,1,Yes,No,No,100
4200903280026,SA,28-Mar-2009,28,3,2009,Saturday,01:30,01,30,Single vehicle ,1,No,No,No,110
4200903280027,SA,28-Mar-2009,28,3,2009,Saturday,00:35,00,35,Multiple vehicle,1,No,No,No,60
1200903290087,NSW,29-Mar-2009,29,3,2009,Sunday,15:00,15,00,Single vehicle ,1,No,No,No,90
1200903290088,NSW,29-Mar-2009,29,3,2009,Sunday,21:07,21,07,Single vehicle ,1,No,No,No,50
2200903290061,VIC,29-Mar-2009,29,3,2009,Sunday,09:00,09,00,Single vehicle ,1,No,No,No,100
8200903290002,ACT,29-Mar-2009,29,3,2009,Sunday,01:15,01,15,Single vehicle ,2,No,No,No,60
1200903300089,NSW,30-Mar-2009,30,3,2009,Monday,23:00,23,00,Single vehicle ,1,No,No,No,50
2200903300062,VIC,30-Mar-2009,30,3,2009,Monday,10:15,10,15,Single vehicle ,1,No,No,Yes,100
2200903300063,VIC,30-Mar-2009,30,3,2009,Monday,08:05,08,05,Multiple vehicle,1,No,Yes,No,100
2200903300064,VIC,30-Mar-2009,30,3,2009,Monday,20:30,20,30,Multiple vehicle,1,No,No,No,100
4200903300028,SA,30-Mar-2009,30,3,2009,Monday,16:38,16,38,Multiple vehicle,1,No,No,No,80
4200903300029,SA,30-Mar-2009,30,3,2009,Monday,21:40,21,40,Single vehicle ,1,No,No,No,100
1200903310090,NSW,31-Mar-2009,31,3,2009,Tuesday,02:50,02,50,Single vehicle ,1,No,No,Yes,70
1200903310091,NSW,31-Mar-2009,31,3,2009,Tuesday,15:10,15,10,Multiple vehicle,1,No,No,No,60
1200904010092,NSW,01-Apr-2009,1,4,2009,Wednesday,06:20,06,20,Pedestrian,1,No,No,No,50
1200904010093,NSW,01-Apr-2009,1,4,2009,Wednesday,14:29,14,29,Multiple vehicle,1,No,No,No,70
3200904010075,QLD,01-Apr-2009,1,4,2009,Wednesday,15:00,15,00,Single vehicle ,1,No,No,No,60
4200904010030,SA,01-Apr-2009,1,4,2009,Wednesday,17:50,17,50,Single vehicle ,1,No,No,No,100
1200904020094,NSW,02-Apr-2009,2,4,2009,Thursday,20:30,20,30,Single vehicle ,1,No,No,No,100
1200904020095,NSW,02-Apr-2009,2,4,2009,Thursday,09:05,09,05,Multiple vehicle,1,No,No,No,100
3200904020076,QLD,02-Apr-2009,2,4,2009,Thursday,05:00,05,00,Pedestrian,1,No,No,No,50
3200904020077,QLD,02-Apr-2009,2,4,2009,Thursday,13:00,13,00,Multiple vehicle,1,No,No,No,60
3200904020078,QLD,02-Apr-2009,2,4,2009,Thursday,14:00,14,00,Single vehicle ,1,No,No,No,60
5200904020047,WA,02-Apr-2009,2,4,2009,Thursday,12:30,12,30,Single vehicle ,1,No,No,No,110
2200904030065,VIC,03-Apr-2009,3,4,2009,Friday,08:45,08,45,Pedestrian,1,No,No,No,50
2200904030066,VIC,03-Apr-2009,3,4,2009,Friday,10:30,10,30,Single vehicle ,1,No,No,No,110
2200904030067,VIC,03-Apr-2009,3,4,2009,Friday,18:15,18,15,Pedestrian,1,No,No,No,60
5200904030048,WA,03-Apr-2009,3,4,2009,Friday,23:45,23,45,Single vehicle ,1,No,Yes,No,110
1200904040096,NSW,04-Apr-2009,4,4,2009,Saturday,00:30,00,30,Pedestrian,1,No,No,No,80
1200904040097,NSW,04-Apr-2009,4,4,2009,Saturday,05:20,05,20,Pedestrian,1,No,Yes,Yes,100
3200904040079,QLD,04-Apr-2009,4,4,2009,Saturday,01:00,01,00,Single vehicle ,2,No,No,No,80
3200904040080,QLD,04-Apr-2009,4,4,2009,Saturday,14:00,14,00,Multiple vehicle,1,No,No,No,100
5200904040049,WA,04-Apr-2009,4,4,2009,Saturday,14:06,14,06,Multiple vehicle,1,No,No,No,50
1200904050098,NSW,05-Apr-2009,5,4,2009,Sunday,02:00,02,00,Single vehicle ,1,No,No,No,100
2200904050068,VIC,05-Apr-2009,5,4,2009,Sunday,00:20,00,20,Pedestrian,1,No,No,No,60
2200904050069,VIC,05-Apr-2009,5,4,2009,Sunday,21:50,21,50,Pedestrian,1,No,No,No,50
4200904050031,SA,05-Apr-2009,5,4,2009,Sunday,03:00,03,00,Single vehicle ,2,No,No,No,80
5200904050050,WA,05-Apr-2009,5,4,2009,Sunday,14:30,14,30,Multiple vehicle,2,No,No,No,110
6200904050020,TAS,05-Apr-2009,5,4,2009,Sunday,06:30,06,30,Single vehicle ,2,No,No,No,80
6200904050021,TAS,05-Apr-2009,5,4,2009,Sunday,13:50,13,50,Multiple vehicle,1,No,No,No,100
7200904050005,NT,05-Apr-2009,5,4,2009,Sunday,01:50,01,50,Single vehicle ,1,No,No,No,60
1200904060099,NSW,06-Apr-2009,6,4,2009,Monday,21:15,21,15,Pedestrian,1,No,No,No,70
5200904060051,WA,06-Apr-2009,6,4,2009,Monday,08:58,08,58,Single vehicle ,1,No,No,No,110
1200904070100,NSW,07-Apr-2009,7,4,2009,Tuesday,05:30,05,30,Single vehicle ,1,No,No,No,60
1200904070101,NSW,07-Apr-2009,7,4,2009,Tuesday,15:37,15,37,Multiple vehicle,1,No,No,No,100
3200904070081,QLD,07-Apr-2009,7,4,2009,Tuesday,15:00,15,00,Single vehicle ,1,No,No,No,100
1200904080102,NSW,08-Apr-2009,8,4,2009,Wednesday,20:00,20,00,Single vehicle ,1,No,No,No,50
2200904080070,VIC,08-Apr-2009,8,4,2009,Wednesday,17:35,17,35,Multiple vehicle,1,No,No,No,60
2200904080071,VIC,08-Apr-2009,8,4,2009,Wednesday,18:24,18,24,Multiple vehicle,1,No,No,No,80
2200904080072,VIC,08-Apr-2009,8,4,2009,Wednesday,14:25,14,25,Multiple vehicle,1,No,No,No,100
3200904080082,QLD,08-Apr-2009,8,4,2009,Wednesday,05:00,05,00,Pedestrian,1,No,No,No,60
3200904080083,QLD,08-Apr-2009,8,4,2009,Wednesday,08:00,08,00,Multiple vehicle,1,No,No,No,100
3200904080084,QLD,08-Apr-2009,8,4,2009,Wednesday,22:00,22,00,Single vehicle ,1,No,No,No,60
1200904090103,NSW,09-Apr-2009,9,4,2009,Thursday,01:50,01,50,Single vehicle ,1,No,No,No,50
1200904090104,NSW,09-Apr-2009,9,4,2009,Thursday,20:26,20,26,Pedestrian,1,No,No,No,60
5200904090052,WA,09-Apr-2009,9,4,2009,Thursday,08:00,08,00,Single vehicle ,1,No,No,No,60
1200904100105,NSW,10-Apr-2009,10,4,2009,Friday,05:30,05,30,Pedestrian,1,No,Yes,No,50
1200904100106,NSW,10-Apr-2009,10,4,2009,Friday,13:50,13,50,Multiple vehicle,1,No,No,No,60
1200904100107,NSW,10-Apr-2009,10,4,2009,Friday,20:04,20,04,Pedestrian,1,No,No,Yes,60
3200904100085,QLD,10-Apr-2009,10,4,2009,Friday,17:00,17,00,Single vehicle ,1,No,No,No,100
8200904100003,ACT,10-Apr-2009,10,4,2009,Friday,09:00,09,00,Single vehicle ,1,No,No,No,100
1200904110108,NSW,11-Apr-2009,11,4,2009,Saturday,03:03,03,03,Pedestrian,1,No,No,No,70
2200904110073,VIC,11-Apr-2009,11,4,2009,Saturday,09:50,09,50,Multiple vehicle,1,No,No,No,100
2200904110074,VIC,11-Apr-2009,11,4,2009,Saturday,16:35,16,35,Single vehicle ,1,No,No,No,100
3200904110086,QLD,11-Apr-2009,11,4,2009,Saturday,18:00,18,00,Single vehicle ,1,No,No,No,60
1200904120109,NSW,12-Apr-2009,12,4,2009,Sunday,14:30,14,30,Single vehicle ,1,No,No,No,100
3200904120087,QLD,12-Apr-2009,12,4,2009,Sunday,07:00,07,00,Multiple vehicle,2,No,No,No,100
1200904130110,NSW,13-Apr-2009,13,4,2009,Monday,21:15,21,15,Single vehicle ,1,No,No,No,100
1200904130111,NSW,13-Apr-2009,13,4,2009,Monday,17:00,17,00,Multiple vehicle,1,No,No,No,50
3200904130088,QLD,13-Apr-2009,13,4,2009,Monday,12:00,12,00,Single vehicle ,1,No,No,No,100
6200904130022,TAS,13-Apr-2009,13,4,2009,Monday,05:45,05,45,Single vehicle ,1,No,No,No,60
1200904140112,NSW,14-Apr-2009,14,4,2009,Tuesday,12:15,12,15,Single vehicle ,1,No,No,No,100
1200904140113,NSW,14-Apr-2009,14,4,2009,Tuesday,22:35,22,35,Single vehicle ,2,No,No,No,50
4200904140032,SA,14-Apr-2009,14,4,2009,Tuesday,23:25,23,25,Single vehicle ,1,No,No,No,50
6200904140023,TAS,14-Apr-2009,14,4,2009,Tuesday,07:50,07,50,Pedestrian,1,No,No,Yes,50
1200904150114,NSW,15-Apr-2009,15,4,2009,Wednesday,22:40,22,40,Single vehicle ,1,No,No,No,80
3200904150089,QLD,15-Apr-2009,15,4,2009,Wednesday,12:00,12,00,Single vehicle ,1,No,No,No,50
6200904150024,TAS,15-Apr-2009,15,4,2009,Wednesday,16:14,16,14,Single vehicle ,1,No,No,No,100
1200904160115,NSW,16-Apr-2009,16,4,2009,Thursday,12:00,12,00,Single vehicle ,1,No,No,No,110
1200904160116,NSW,16-Apr-2009,16,4,2009,Thursday,15:37,15,37,Single vehicle ,1,No,No,No,70
1200904160117,NSW,16-Apr-2009,16,4,2009,Thursday,17:40,17,40,Single vehicle ,1,No,No,No,60
2200904160075,VIC,16-Apr-2009,16,4,2009,Thursday,08:20,08,20,Pedestrian,1,No,No,No,50
2200904160076,VIC,16-Apr-2009,16,4,2009,Thursday,03:45,03,45,Pedestrian,1,No,No,No,100
2200904160077,VIC,16-Apr-2009,16,4,2009,Thursday,18:40,18,40,Single vehicle ,4,Yes,No,No,100
6200904170025,TAS,17-Apr-2009,17,4,2009,Friday,08:40,08,40,Single vehicle ,1,No,No,No,110
1200904180118,NSW,18-Apr-2009,18,4,2009,Saturday,20:45,20,45,Single vehicle ,1,No,No,No,100
2200904180078,VIC,18-Apr-2009,18,4,2009,Saturday,22:10,22,10,Single vehicle ,1,No,No,No,100
2200904180079,VIC,18-Apr-2009,18,4,2009,Saturday,23:10,23,10,Pedestrian,1,No,No,No,60
3200904180090,QLD,18-Apr-2009,18,4,2009,Saturday,07:00,07,00,Single vehicle ,2,Yes,No,No,80
7200904180006,NT,18-Apr-2009,18,4,2009,Saturday,23:09,23,09,Multiple vehicle,1,No,No,No,130
1200904190119,NSW,19-Apr-2009,19,4,2009,Sunday,18:00,18,00,Pedestrian,1,No,No,No,60
1200904190120,NSW,19-Apr-2009,19,4,2009,Sunday,12:20,12,20,Single vehicle ,1,No,No,No,90
3200904190091,QLD,19-Apr-2009,19,4,2009,Sunday,13:00,13,00,Single vehicle ,1,No,No,No,100
1200904200121,NSW,20-Apr-2009,20,4,2009,Monday,06:34,06,34,Single vehicle ,1,No,No,No,80
2200904200080,VIC,20-Apr-2009,20,4,2009,Monday,05:35,05,35,Multiple vehicle,1,No,No,No,90
1200904210122,NSW,21-Apr-2009,21,4,2009,Tuesday,02:49,02,49,Single vehicle ,2,No,No,No,80
1200904210123,NSW,21-Apr-2009,21,4,2009,Tuesday,11:35,11,35,Single vehicle ,1,No,No,Yes,110
1200904210124,NSW,21-Apr-2009,21,4,2009,Tuesday,12:40,12,40,Single vehicle ,1,No,No,No,100
2200904210081,VIC,21-Apr-2009,21,4,2009,Tuesday,08:33,08,33,Multiple vehicle,1,No,No,No,80
2200904210082,VIC,21-Apr-2009,21,4,2009,Tuesday,10:55,10,55,Single vehicle ,1,No,No,No,100
1200904220125,NSW,22-Apr-2009,22,4,2009,Wednesday,12:30,12,30,Multiple vehicle,1,No,Yes,No,50
3200904220092,QLD,22-Apr-2009,22,4,2009,Wednesday,14:00,14,00,Single vehicle ,1,No,No,No,50
3200904220093,QLD,22-Apr-2009,22,4,2009,Wednesday,14:00,14,00,Multiple vehicle,1,No,No,Yes,100
2200904230083,VIC,23-Apr-2009,23,4,2009,Thursday,17:37,17,37,Pedestrian,1,No,No,No,70
2200904230084,VIC,23-Apr-2009,23,4,2009,Thursday,16:50,16,50,Multiple vehicle,1,No,Yes,Yes,100
1200904240126,NSW,24-Apr-2009,24,4,2009,Friday,07:05,07,05,Multiple vehicle,1,No,No,No,80
1200904240127,NSW,24-Apr-2009,24,4,2009,Friday,00:25,00,25,Multiple vehicle,1,No,Yes,Yes,100
1200904240128,NSW,24-Apr-2009,24,4,2009,Friday,12:40,12,40,Pedestrian,1,No,No,No,60
1200904240129,NSW,24-Apr-2009,24,4,2009,Friday,23:50,23,50,Single vehicle ,1,No,No,No,80
2200904240085,VIC,24-Apr-2009,24,4,2009,Friday,04:45,04,45,Single vehicle ,1,No,No,No,110
2200904240086,VIC,24-Apr-2009,24,4,2009,Friday,14:45,14,45,Single vehicle ,1,No,No,No,100
2200904240087,VIC,24-Apr-2009,24,4,2009,Friday,10:28,10,28,Single vehicle ,1,No,No,No,100
3200904240094,QLD,24-Apr-2009,24,4,2009,Friday,06:00,06,00,Multiple vehicle,1,No,No,Yes,60
3200904240095,QLD,24-Apr-2009,24,4,2009,Friday,12:00,12,00,Single vehicle ,2,No,No,No,100
5200904240053,WA,24-Apr-2009,24,4,2009,Friday,07:10,07,10,Single vehicle ,1,No,No,No,60
5200904240054,WA,24-Apr-2009,24,4,2009,Friday,09:15,09,15,Multiple vehicle,1,No,No,No,110
5200904240055,WA,24-Apr-2009,24,4,2009,Friday,22:26,22,26,Single vehicle ,1,No,No,No,50
5200904240056,WA,24-Apr-2009,24,4,2009,Friday,13:02,13,02,Multiple vehicle,2,No,Yes,No,70
1200904250130,NSW,25-Apr-2009,25,4,2009,Saturday,15:42,15,42,Single vehicle ,1,No,No,No,100
2200904250088,VIC,25-Apr-2009,25,4,2009,Saturday,05:00,05,00,Single vehicle ,2,No,No,No,100
2200904250089,VIC,25-Apr-2009,25,4,2009,Saturday,12:00,12,00,Single vehicle ,1,No,No,No,100
3200904250096,QLD,25-Apr-2009,25,4,2009,Saturday,04:00,04,00,Single vehicle ,1,No,No,No,110
3200904250097,QLD,25-Apr-2009,25,4,2009,Saturday,14:00,14,00,Multiple vehicle,1,No,No,No,50
3200904250098,QLD,25-Apr-2009,25,4,2009,Saturday,03:00,03,00,Single vehicle ,1,No,No,No,100
5200904250057,WA,25-Apr-2009,25,4,2009,Saturday,13:20,13,20,Single vehicle ,1,No,No,No,110
1200904260131,NSW,26-Apr-2009,26,4,2009,Sunday,02:50,02,50,Single vehicle ,1,No,No,No,70
1200904260132,NSW,26-Apr-2009,26,4,2009,Sunday,14:40,14,40,Multiple vehicle,1,No,No,No,100
4200904260033,SA,26-Apr-2009,26,4,2009,Sunday,01:00,01,00,Single vehicle ,2,No,No,No,70
4200904260034,SA,26-Apr-2009,26,4,2009,Sunday,21:20,21,20,Single vehicle ,1,No,No,No,80
1200904270133,NSW,27-Apr-2009,27,4,2009,Monday,12:30,12,30,Multiple vehicle,1,No,No,No,70
1200904270134,NSW,27-Apr-2009,27,4,2009,Monday,12:00,12,00,Multiple vehicle,1,No,No,No,60
3200904270099,QLD,27-Apr-2009,27,4,2009,Monday,06:00,06,00,Multiple vehicle,1,No,No,No,100
3200904270100,QLD,27-Apr-2009,27,4,2009,Monday,22:00,22,00,Single vehicle ,1,No,No,No,100
1200904280135,NSW,28-Apr-2009,28,4,2009,Tuesday,14:00,14,00,Single vehicle ,1,No,No,No,80
1200904280136,NSW,28-Apr-2009,28,4,2009,Tuesday,18:35,18,35,Multiple vehicle,1,No,No,Yes,110
1200904280137,NSW,28-Apr-2009,28,4,2009,Tuesday,09:10,09,10,Pedestrian,1,No,No,No,50
2200904280090,VIC,28-Apr-2009,28,4,2009,Tuesday,16:00,16,00,Single vehicle ,1,No,No,No,100
3200904280101,QLD,28-Apr-2009,28,4,2009,Tuesday,13:00,13,00,Multiple vehicle,1,No,No,No,60
1200904290138,NSW,29-Apr-2009,29,4,2009,Wednesday,05:55,05,55,Multiple vehicle,2,No,No,No,100
2200904290091,VIC,29-Apr-2009,29,4,2009,Wednesday,03:00,03,00,Multiple vehicle,1,No,Yes,No,70
3200904290102,QLD,29-Apr-2009,29,4,2009,Wednesday,14:00,14,00,Multiple vehicle,3,No,No,No,100
1200904300139,NSW,30-Apr-2009,30,4,2009,Thursday,15:15,15,15,Multiple vehicle,1,No,No,No,50
1200904300140,NSW,30-Apr-2009,30,4,2009,Thursday,16:45,16,45,Single vehicle ,2,No,No,No,100
1200904300141,NSW,30-Apr-2009,30,4,2009,Thursday,18:50,18,50,Pedestrian,1,No,No,No,60
1200904300142,NSW,30-Apr-2009,30,4,2009,Thursday,23:00,23,00,Multiple vehicle,1,No,No,No,80
2200904300092,VIC,30-Apr-2009,30,4,2009,Thursday,10:51,10,51,Multiple vehicle,1,No,No,No,100
3200904300103,QLD,30-Apr-2009,30,4,2009,Thursday,16:00,16,00,Multiple vehicle,1,No,No,No,80
3200904300104,QLD,30-Apr-2009,30,4,2009,Thursday,20:00,20,00,Pedestrian,1,No,No,No,100
1200905010143,NSW,01-May-2009,1,5,2009,Friday,13:25,13,25,Multiple vehicle,1,No,Yes,No,60
1200905010144,NSW,01-May-2009,1,5,2009,Friday,16:30,16,30,Pedestrian,1,No,No,No,50
1200905010145,NSW,01-May-2009,1,5,2009,Friday,23:50,23,50,Single vehicle ,2,No,No,No,100
1200905010146,NSW,01-May-2009,1,5,2009,Friday,12:35,12,35,Single vehicle ,1,No,No,No,70
5200905010058,WA,01-May-2009,1,5,2009,Friday,21:40,21,40,Single vehicle ,1,No,No,No,60
7200905010007,NT,01-May-2009,1,5,2009,Friday,00:05,00,05,Pedestrian,1,No,No,No,110
7200905010008,NT,01-May-2009,1,5,2009,Friday,16:00,16,00,Multiple vehicle,1,No,No,No,130
1200905020147,NSW,02-May-2009,2,5,2009,Saturday,18:15,18,15,Single vehicle ,1,No,No,No,100
2200905020093,VIC,02-May-2009,2,5,2009,Saturday,01:19,01,19,Single vehicle ,1,No,No,No,80
3200905020105,QLD,02-May-2009,2,5,2009,Saturday,21:00,21,00,Multiple vehicle,3,No,No,No,100
2200905030094,VIC,03-May-2009,3,5,2009,Sunday,19:12,19,12,Multiple vehicle,3,No,No,No,100
3200905030106,QLD,03-May-2009,3,5,2009,Sunday,06:00,06,00,Multiple vehicle,1,No,No,No,80
5200905030059,WA,03-May-2009,3,5,2009,Sunday,10:58,10,58,Multiple vehicle,1,No,Yes,No,110
1200905040148,NSW,04-May-2009,4,5,2009,Monday,07:00,07,00,Multiple vehicle,1,No,No,No,70
1200905040149,NSW,04-May-2009,4,5,2009,Monday,17:30,17,30,Pedestrian,1,No,No,No,70
3200905040107,QLD,04-May-2009,4,5,2009,Monday,05:00,05,00,Single vehicle ,1,No,No,No,60
3200905040108,QLD,04-May-2009,4,5,2009,Monday,16:00,16,00,Single vehicle ,1,No,No,No,80
